f6f5c2a8-f81f-480e-ac1b-27f633a44b74;6;185
a24b9b52-45bd-470f-8dc7-a81078f1aa1b;6;188
bf481270-8485-4466-b95c-88c8eddf5596;6;184
941d153b-8653-45ff-b1da-b9f2d4219ab6;6;184
acc308ed-5c79-40da-af02-d6be9f9a4986;6;184
ae585f6b-f53f-4514-a8ae-41af769fb10d;6;184
deecc3ec-bda6-48ea-a449-55f1ba058970;6;185
ed7d1e74-29ac-41d5-88b2-cbf5608ee943;6;186
f3ae9834-d4d3-43f7-979a-dd2ab24f54a6;6;184
d0e17038-e356-45a5-b9f7-f87d31f34322;6;184
ea8087fc-f3d8-4cc6-a63e-0d633089ffe0;6;188
7633a2ca-e177-4e8b-bf29-2e542330b022;6;188
5e908288-8687-419b-a36d-21fd3df86553;6;188
04b9e174-3aaf-4f1b-b516-61a588e6d7cc;6;184
32400408-7cfd-4baa-8938-5f9165f8970c;6;184
ead3414d-161f-4d2b-a548-2ce1ecd6769c;6;186
e2aedce4-e217-4404-8262-9aa660977242;6;188
c9296324-19a0-4078-a3c7-1ac9cd053369;6;186
d94c5b45-7888-44b8-b7e9-9bde4dd2af39;6;186
f8fd13e6-e8f6-46ec-8274-dbe572a11cf9;6;188
ad47c481-8427-4f7a-911b-f3a851fca759;6;186
e57dcf5d-dd6c-4143-bd98-a3199698badb;6;186
28432961-03a0-4601-819b-ea386fe24139;6;185
89c5ad22-32b6-497f-95c8-19e265db4f27;6;186
db966bfd-3b5f-44f6-b26a-1e6d30fc5892;6;184
1e214ff7-6c94-419f-b675-348274e12259;6;186
db450254-48c1-4702-8110-8ec2447d1956;6;184
8d5b5cd3-1158-4e97-8897-8489d015477c;6;185
9036da95-87c4-40ff-9f0a-4695e3fbeb0c;6;184
ade76882-368c-41f3-a690-7b4dd6fb523f;6;184
d3371725-32ba-49c7-89e9-5c894c104836;6;185
d471dbaf-4627-4b7e-a022-4b2fb09f8d85;6;186
fc63b979-aa93-4338-aa1d-770fbda4d338;6;186
b4d1387d-3a9c-4800-a596-67f3dc231408;6;188
728ed06d-3c01-4d42-9767-842d5bc8ca35;6;184
925b9cd5-4500-4f5b-8b44-e18b1a4d7462;6;184
0fb8c7df-9f0e-4bce-87dc-91e48ef6ebcc;6;188
26ba1685-ccb9-4633-84a3-c7c96961304c;6;188
3d10a444-3ea8-4ce9-9641-1f50401f5b50;6;186
66032eaa-93b5-4066-8c8c-568e469579d0;6;186
8579e679-03ff-4fa4-ac59-3f6691fb5489;6;188
c3d010a6-bf10-432f-b7e6-38fd028e7746;6;184
181acd07-bc4a-4ac0-8076-ed4be3af4784;6;184
2a4ec70b-8ecb-43b0-a8d9-e70e163d5bec;6;188
1a86f857-c1dc-4cc8-9f3e-81525663917f;6;185
59150237-47d4-4014-8a89-92ca32d8ae05;6;184
6bf48cbf-c0ba-4b8e-9b2a-ed00d0424db1;6;184
84db31ee-96b4-42e1-91d3-717f3f4dd06a;6;184
8638d430-f5c3-49f4-ac40-900b00d737a4;6;184
b4b453f5-b3f1-4311-9344-4feedb0b164e;6;186
bc8fc0b3-78df-46e1-989c-fd54b0191993;6;184
d1910e3b-c7b1-4517-9efb-ded68f60d5d6;6;185
4827de84-e3a5-4c80-a046-4545a5f9e901;6;188
fcfd32e2-3a65-4314-b418-91774a0ebe7f;6;185
38b6cd40-eaf3-44c3-af65-e34b83a95a41;6;184
fe4d1f8b-7915-4852-97c0-1b32376c4a28;6;185
422d9251-75bd-45d8-80e7-4e81cc4056e9;6;186
4a54c0e0-9ccd-4d33-bb00-b54f0f7d4bbf;6;184
61873a11-c2c2-4c77-ba83-c13a88a01a1a;6;186
80fd8a53-cd38-4e63-ba3e-e11fcd48f1cb;6;186
8a0fa263-1ff5-44bc-9f4f-41b7c643f842;6;186
95d58f37-9516-435d-a84b-7d93c4f3ea85;6;184
9a930dfa-683d-4ed6-9bb5-d0c19c851b5f;6;186
a5c877c1-2e10-4b96-86fc-2d2b99b15cb4;6;184
bb4bf2ef-b119-459c-8263-2afe18be2a30;6;185
e4c47dd8-521d-46b9-8859-6a1ea9e39006;6;186
e4cc2c36-f9a1-4106-b0bc-4e4619a72550;6;186
382e0214-e768-4e83-bf7d-b51254de40c7;6;188
24a81ee6-25ec-4ce6-bf0c-a1446d810b26;6;188
23774bf0-12ff-44e5-b892-d0af3e76e083;6;184
275ae2ae-f4c5-4200-be81-dbca50f549d8;6;186
380ae1d2-21ab-42ae-ba72-ce1b5b4d8e66;6;186
3852186f-8734-446d-838c-2877215bd273;6;186
5aeba560-17db-4ae7-a4f2-be8671cb6d83;6;184
974250d9-2a98-4d9d-8c27-0a995fe8f974;6;184
9768a031-bc05-47b2-96cf-099b1398e5dc;6;186
9fa653da-56e1-4b5c-8081-c974b2b70bff;6;184
a215b0f3-7b3f-46fa-bc74-e46e784eab1c;6;184
b06334f7-e7a1-4b01-afee-b26118509e56;6;186
bcce534b-bc8e-46db-bb4b-1129d2e6ab12;6;184
cedf0851-e412-449c-b1df-cc5b48a46332;6;184
d57f4767-1c6f-4696-ab66-436311e0343a;6;186
fc6bbd71-9aae-49dc-9357-a97643a21533;6;184
93a60adf-ff0b-45e2-8f18-06e7c11ca57c;6;188
9d66ea90-7a70-4825-b967-1389828477fc;6;188
ba35d0f1-ab6b-42c8-9530-1e05fbe609ee;6;188
590b8bea-e1c9-46e8-b681-8ce58a91e8dc;6;186
c0f6a457-5682-4ba1-822a-ea53613b2f9c;6;188
1b979dde-7bf6-4f5c-9d18-fcbc69adb376;6;185
3be74635-a2ad-48c4-8c1d-8ccf4ebbdea0;6;185
955f5a13-65b9-4416-b897-d213ef67a92b;6;184
adbdd88c-78f5-4447-b96f-e9a6c7d80da3;6;184
cfdf5386-9710-41f8-adfd-b31abf03ad69;6;185
d337a8d6-57cc-454c-aa76-78b060d5f94b;6;184
d7e2de2f-8af5-4b37-b971-1499be1fa70a;6;186
d28b6d9a-635f-40c7-a3d6-8c6915045b85;6;188
970f25c3-51e0-4370-b62c-083854f417d9;6;188
24e93bbb-669d-4374-9d50-4e2d1bc2c3df;6;188
7a5d0331-9dca-45e7-8ab5-c69d586b7c6f;6;188
21c95e97-d8e9-40b4-a8bb-ec042a0737ee;6;184
244f41fd-0563-472c-9e14-174e7a53203e;6;184
8bc1229f-9d2b-49f9-be70-76cc911e08cd;6;184
8e5492fe-44da-41f2-9653-4902163c1170;6;185
9c9a60c3-932d-4b55-abcf-6334ab15730f;6;186
c1b6f17e-c33c-4132-bd67-35afcd89ee5f;6;184
c38ec1ab-2415-4ff8-937a-2c2d714e67b9;6;184
f21355c4-4af9-4234-8b0f-4c27746feee0;6;184
f24bb0e1-34c1-416e-b1db-b45bf9940b56;6;184
944ceaa9-7cac-43d9-83b1-57bbd11fb0a2;6;184
fde19e38-697c-4967-87ee-f4f4fc8b0467;6;188
19d248bb-9f79-42c1-8807-dfea3f0a5056;6;188
7dd93afe-87e1-44e6-9aa8-3a421dbc6f04;6;188
1b27a47e-b065-486f-b96a-f5822e2ea9c9;6;188
134d0aac-aac6-4c85-a622-1ef70d394a18;6;188
242be059-d033-4843-915f-425c247de23e;6;188
2a143773-d296-4dd4-9b86-904ba0b4ff7e;6;188
58699cff-6471-4eeb-84d4-876f6ec44957;6;188
6c0ed668-0497-4248-874b-8457aa1ef78d;6;188
ed1d8f34-1cf4-408e-974e-4f8ee2bfdf32;6;188
927c7ff1-7074-4902-bc1f-bd184c621cc1;6;186
ef396880-89d3-49ad-a33a-152aecc58066;6;185
f3bcc8ef-2ab3-46cc-877c-677cf90c9f4b;6;184
f5418aa5-a625-4bcf-bace-02a3cc0bff44;6;188
1adbb865-e525-4455-ad41-e84aa21f5b51;6;185
24abf1bd-fe15-4bc7-8204-a100abc01928;6;184
2dac474b-9541-4b27-89c6-5ac90a4d6fc5;6;184
3f43fa6f-6274-4be5-b008-8ac645b7c1a5;6;185
6ccbc320-fc7e-4935-91cb-c2e61ad2bb3d;6;184
9d3e45d4-216f-43bf-8996-58ff2a59a02c;6;185
a4836e47-6c52-439c-a0aa-67b9385c6068;6;184
b4eac31c-cfc2-431d-8bee-7cdc32b72083;6;184
fa3f2a7e-dd3d-407d-80cc-6335c0c3fece;6;184
0c97e87d-1466-478c-9992-15ef9e95122c;6;184
2e1797b5-5b4d-4096-a814-a6e7cb7066eb;6;188
2ab03cf2-490d-4669-a565-5af1d39b5761;6;185
c36482c8-ad78-4b72-b5f5-3d88525931a8;6;184
9c428ddc-b332-4c9e-ace0-42bc279bcdaa;6;188
8e71673b-d028-4f57-a7e9-e1730e1595c1;6;188
d4e769a9-ce96-4d06-925d-3444536c0572;6;184
4f0f631f-bdc0-4b97-846b-fc1168aeeb19;6;185
3a48e6da-5295-4d24-bfb5-4f350ee5678f;6;188
f9a949c1-9433-4ba5-82b7-c2b8fe3f5fa9;6;186
f967c0b0-7884-48ad-9c5c-b202d23606c4;6;184
82cb081b-0ec5-4565-b322-45674fe15681;6;188
4c42d2bb-ca65-4d8e-99cc-d1172fc43d78;6;188
75aa4f01-19df-43ec-bc7b-153fbd287d4d;6;186
ec5aa768-6bf9-46a6-802e-3ef8ef9c9994;6;185
fb9bd280-d372-468f-aab6-fb57c5b77e8b;6;185
1bd90cc5-52aa-46c1-b8cf-1498679f8539;6;185
2045e697-392e-44d8-acde-b8363e7ca6bd;6;184
3bfcc334-4bd7-457b-a449-afdb478e5e87;6;185
3d56e528-d013-4b4d-ba16-c2b44ee4cdac;6;184
3f3cff81-da82-4c1c-930d-205c4174b257;6;184
4a1bacaf-5b0f-4247-a6a1-d40a4adc23ce;6;184
5e363c1d-e081-4d81-9906-f73d21f060bb;6;185
7265a0ef-5aa0-4b3d-984f-e5ed9f9952ba;6;184
843c032b-2990-4fcf-b88b-b6d1a6653315;6;184
a09932f8-fec9-4c38-9aa3-b3ee6d66ab6c;6;184
a2c4faec-6347-42d6-af96-59846a200b02;6;185
54abd4f3-cc9c-4e02-989c-58b3a0e7c2d3;6;185
37f99750-b911-4b29-8d89-596cc707c8dd;6;184
3d8f2848-cc46-4342-bea0-7c4e604fbcb9;6;184
7022db38-a5da-44d2-b5d5-ad7bc186e796;6;188
36bf5d9b-0b89-458e-a9ff-10797f29072d;6;185
946380ab-2790-45e7-91d8-d881fb696cfc;6;185
b661f584-1e42-497d-ac63-386eb582efa5;6;185
d2c8110d-2f9f-4a08-a642-cbeddc64f2ce;6;185
09a856ca-4870-4080-a851-09ffd367f681;6;185
09d4ec36-3406-48ce-b92c-04e921d36138;6;188
abb5b1e2-7679-454f-a352-67430020abfe;6;188
f5e0a181-7824-4f76-97ec-6c4b74a53d53;6;186
ec6ab9e9-783c-4ec1-bbc6-d31b6eb33e7c;6;188
d3dfbbcd-b065-4c6c-ab85-fb839509b30d;6;188
684f9af3-0e4a-43ba-a91a-3c1025b7494f;6;184
9352ddd9-eaed-4498-a5c9-60a1bf39003a;6;185
350ca4f0-a763-4ef3-992d-13884371c364;6;184
6ca9b5c7-3785-4b86-98a8-8fdd466c1789;6;186
70d73efb-60a4-4f8d-bafd-3a70e8d603a4;6;184
77f52f4c-e807-43bf-9225-25dc10ce93b4;6;185
839eed58-c74b-4f08-b0c3-c151df185f4d;6;184
a0b3300f-38e7-498f-a21f-7449eaa6d635;6;184
aab6ccca-d9ab-4363-8efc-eeeaf131810b;6;186
ce0f03cc-257f-45ac-8e55-a7714438df2c;6;188
eacc8ab8-272e-4ad3-852f-d79b7b6a4f72;6;188
e8c18c36-9846-4b2f-812e-9ef7c6ee4109;6;188
3d3a6579-d907-448a-bae2-7dc3e5359dfa;6;184
27aabe87-f145-4e69-ae9e-3c8988d79ab0;6;184
47274926-2a30-4afd-86a2-3e9b3cfebc33;6;188
39b6440c-2fcd-4ba5-b141-702d845b1a1c;6;184
43369b58-d2c7-4e33-8bca-e716e37482bd;6;186
46b3e06a-b8a6-4e64-babd-6de0bdd9430c;6;185
95f11204-ec18-49a5-b66a-41012375e889;6;184
ae655269-f733-4edb-abe3-5aaece1da081;6;184
c20d80f3-42e8-4269-bef5-225fa10dfe03;6;184
c4f143ba-0572-4b9d-8ae9-4c09e972a5ac;6;184
fc19b6a5-6e85-432e-9197-5081ee8837aa;6;188
f8aafb22-1b98-4e24-b547-7b5b7cbfa9cf;6;188
46b8e387-942c-44bc-bc71-b5284873e6f6;6;188
dea4e609-dfaa-4fca-b657-8148e33ac465;6;185
563269dd-424a-4101-b26e-977a716abdf5;6;185
f95df918-f474-49fa-ab52-e8e56523ab57;6;185
7e30c34c-eb31-45ab-b6fa-6de24d5a5d63;6;185
da878bcc-3c69-4579-97c6-d853b8affcce;6;186
e4d459a0-d453-4c52-a343-f90fe7d6b482;6;184
fba57614-3365-4ac3-8ff2-1f63612f2271;6;184
4ce5930c-2d0b-4154-a1ec-0c9f872dc4be;6;188
7f96a8d6-ad6f-448f-9d12-4603348fc63f;6;188
18d686b7-56a3-4264-b0a6-1055ab012925;6;188
eab95282-d95d-4832-82aa-35f3bfbff60a;6;185
a7c09db4-bfd9-43ed-b676-1b9d151ac7b0;6;188
2e19d7c6-23ee-4b5f-be36-e3526f7173e6;6;188
3eec8f6b-9376-4588-9286-f67a6ed3d81b;6;184
8d0a4d8f-9425-4af1-9ed8-a5b85809f3f2;6;184
7e66a218-ff1a-491a-8a0a-22ee14d770ad;6;186
146d91ff-73f0-4f82-ac3d-9186cfa847a1;6;184
eada75f1-ec7a-4d82-956e-0419993a383f;6;185
94b0db92-c0a7-4f5e-b00e-36a2d6e060f6;6;188
450df0d9-42ca-4c90-896b-9bdf0768129c;6;185
cfbddfaf-b1cd-468b-ac16-fb162aa7daa9;6;184
7691b72c-184c-48f2-99c9-90da50328994;6;185
9dec4321-3640-442d-8eb5-9d9cad0df391;6;184
a1d5e5e2-5ba7-4c3d-83da-d68230ae4794;6;186
e556f77a-d4e6-4e9c-b8d8-1366c8302dbb;6;185
ad2980e9-19ae-4d4e-b8e5-cb1f4270421e;6;184
ff5421a8-6393-4be0-b0de-3cd213ce49a1;6;184
3dbafa84-ae20-4b2d-9372-e211dcb561c6;6;188
1594d9be-d2f4-4af0-b58b-224ad99b6c90;6;186
24bca393-2728-4640-b318-360ba3f8af27;6;184
2ad4a556-6f76-4831-abf8-da5b068e0d67;6;184
311543ea-38ee-4538-9b6b-c0c96ea10173;6;184
4bc8f700-fd84-4d3f-b52b-6f6fb9a058cf;6;184
